hotstar_id,title,description,genre,release_year,age_rating,running_time,seasons,episodes,type,country,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
1000105097.0,Kshamichu Ennoru Vakku,"Public prosecutor Ravindranath has to win his case, irrespective of whether the person is guilty or not. He plans to do the same with convict Sridevi.",Drama,1986.0,U/A 13+,112.0,,,movie,Singapore,tt0271603,movie,Kshamichu Ennoru Vakku,Kshamichu Ennoru Vakku,0.0,1986.0,,112,Drama,6.9,36
1000159675.0,Postmane Kananilla,"Postman Ramu gives shelter to a girl who has escaped from the Naxalites. However, problems arise when his fianc�e's parents suspect him to be a Naxalite too.",Drama,1972.0,U,139.0,,,movie,Portugal,tt0234503,movie,Postmane Kananilla,Postmane Kananilla,0.0,1972.0,,139,"Drama,Music",5.2,7
1000041507.0,Darling Darling,"Kochu hears Pappi's voice on the phone and falls in love. When the two plan to elope, they are foiled by Kochu's friend Aniyankutty, a notorious womanizer.",Romance,2000.0,U,155.0,,,movie,Germany,tt0275291,movie,Darling Darling,Darling Darling,0.0,1977.0,,,Romance,7.1,41
1000105840.0,College Days,"When Satya's college friends plan a reunion after five years, little do they know that his father will come bearing shocking news. What will he reveal?",Romance,2008.0,U/A 13+,138.0,,,movie,Singapore,tt0016734,movie,College Days,College Days,0.0,1926.0,,80,"Comedy,Romance",6.8,29
1000230995.0,Gayatri,"Sivaji reunites with his daughter who was missing for two decades. On learning that she was kidnapped by his lookalike, Sivaji decides to bring him to book.",Action,2018.0,U/A 13+,103.0,,,movie,Brazil,tt0187052,movie,Gayatri,Gayatri,0.0,1977.0,,122,Action,6.5,59
1260013772.0,Thai Cave Rescue,National Geographic shares insights into the Thailand junior football team and their coach's rescue operation using 3D technology.,Documentary,2019.0,U/A 13+,47.0,,,movie,Argentina,tt10914536,tvEpisode,Thai Cave Rescue,Thai Cave Rescue,0.0,2019.0,,47,"Documentary,History,Mystery",8.0,52
1260129312.0,Saturday Night,"Difference of opinion makes four thick friends walk away from each other. Years later, when they cross paths, will they be able to redefine their friendship?",Comedy,2022.0,U/A 13+,160.0,,,movie,Japan,tt0013574,movie,Saturday Night,Saturday Night,0.0,1922.0,,90,"Comedy,Romance",6.7,163
1000068748.0,Devi Sridevi,Chaos takes over Sridevi and Devi's lives when they fall in love with the same guy. Will they sacrifice their love for the sake of friendship?,Drama,1983.0,U/A 13+,144.0,,,movie,Turkey,tt0186958,movie,Devi Sridevi,Devi Sridevi,0.0,1983.0,,,,5.1,18
1260111442.0,Stuck,"Ruchi, caught aghast by Viren's proposal, finds herself stuck in an unexplainable predicament. Will she find a way out?",Thriller,2022.0,U/A 13+,21.0,,,movie,France,tt0296876,short,Stuck,Stuck,0.0,2001.0,,7,"Drama,Short",6.2,114
1770000739.0,The Normal Heart,The drama tells the story of the onset of the HIV-AIDS crisis in New York City in the early 1980s.,Drama,2014.0,A,127.0,,,movie,India,tt14771612,video,The Normal Heart,The Normal Heart,0.0,2021.0,,,Drama,5.6,23
1000101224.0,Fatso,"Navin dies in an accident just before his wedding. When he reaches heaven, he realises that his soul was brought there by mistake in place of his friend.",Romance,2012.0,U/A 13+,98.0,,,movie,Spain,tt0080724,movie,Fatso,Fatso,0.0,1980.0,,93,"Comedy,Drama,Romance",6.2,2373
1000107243.0,Bandhukkal Sathrukkal,"The animosity between the two brothers extends to their wives and children. However, what happens when the younger generation ends up paying the price?",Family,1993.0,U,151.0,,,movie,Spain,tt0353222,movie,Bandhukkal Sathrukkal,Bandhukkal Sathrukkal,0.0,1993.0,,,"Comedy,Drama",6.8,99
1260023702.0,The Art of Racing in the Rain,"A heartfelt tale narrated by a philosophical dog named Enzo, who through his bond with his owner, has gained tremendous insight into the human condition.",Drama,2019.0,U/A 7+,108.0,,,movie,Spain,tt1478839,movie,The Art of Racing in the Rain,The Art of Racing in the Rain,0.0,2019.0,,109,"Comedy,Drama,Romance",7.6,38287
1000058050.0,Dolly Ki Doli,"Dolly has a lucrative con career - woo unsuspecting men, trap them into marriage and finally rob them off. All is well until a cop decides to spoil the party.",Comedy,2015.0,U/A 13+,93.0,,,movie,Singapore,tt4332114,movie,Dolly Ki Doli,Dolly Ki Doli,0.0,2015.0,,98,"Comedy,Romance",4.6,3248
1770015669.0,Sikandar,"Sikandar is an orphaned Kashmiri teenager. Passionate about football, his life changes drastically when he finds a gun, leading him on to a path of destruction.",Action,2009.0,U/A 16+,103.0,,,movie,India,tt0243559,movie,Alexander the Great,Sikandar,0.0,1941.0,,146,"Drama,History,War",7.2,93
1660000039.0,Iron Man 2,"Tony Stark is under pressure from various sources, to share his technology with the world. And, he needs to find a way to deal with his enemies.",Superhero,2010.0,U/A 13+,124.0,,,movie,Argentina,tt1228705,movie,Iron Man 2,Iron Man 2,0.0,2010.0,,124,"Action,Sci-Fi",6.9,869849
1260049912.0,Speed 2: Cruise Control,"In an attempt to avoid a life of dangerous police work, Annie and her boyfriend head to the Caribbean for a relaxing vacation — or so they thought.",Action,1996.0,U/A 13+,125.0,,,movie,Spain,tt0120179,movie,Speed 2: Cruise Control,Speed 2: Cruise Control,0.0,1997.0,,121,"Action,Adventure,Crime",3.9,86063
1000109655.0,Detective,When a young political leader’s wife allegedly commits suicide; his budding political career comes to a standstill. How will he prove himself innocent?,Thriller,2007.0,U/A 13+,134.0,,,movie,Canada,tt0199457,movie,Detective,Detective,0.0,1954.0,,85,Drama,6.9,11
1000224509.0,Maasthi Gudi,"Maasthi leads an isolated life near a forest. On learning that tigers are illegally being hunted and killed, he sets out to save them and make things right.",Action,2017.0,U/A 16+,116.0,,,movie,Turkey,tt13155624,movie,Maasthi Gudi,Maasthi Gudi,0.0,2017.0,,150,"Action,Drama",5.0,38
1770016162.0,Keeping Up with the Joneses,"An ordinary suburban couple discovers it is not easy keeping up with their new neighbours, the Joneses, who are covert operatives.",Comedy,2016.0,U/A 13+,100.0,,,movie,Germany,tt0457962,tvMovie,Keeping Up with the Joneses,Keeping Up with the Joneses,0.0,1972.0,,30,Comedy,6.7,10
1770021484.0,The Predator,"The Predators have returned to Earth and, only a ragtag crew of ex-soldiers and an evolutionary biology professor can protect the human race.",Science Fiction,2018.0,A,106.0,,,movie,France,tt0810044,short,The Predator,The Predator,0.0,2004.0,,31,Short,6.0,7
1000226712.0,Love Sonia,"Exposing the horrors of sex trafficking, it's a young girl's fight to save her sister, who is sold off by their own father.",Drama,2018.0,A,123.0,,,movie,Spain,tt3823392,movie,Love Sonia,Love Sonia,0.0,2018.0,,122,Drama,7.4,2401
1000231440.0,Ek Khiladi Ek Haseena,"Arjun and Rohit con people for a living. On one such job, they dupe a deadly don's accountant, which puts them on the hit list of not one but two gangsters.",Crime,2005.0,U/A 13+,132.0,,,movie,Argentina,tt0461209,movie,Ek Khiladi Ek Haseena,Ek Khiladi Ek Haseena,0.0,2005.0,,143,"Crime,Thriller",5.7,668
1000082950.0,Talvar,"A double murder case of a teenage girl and the family's domestic help shakes the nation. With many suspects and multiple theories, who is the real culprit?",Drama,2015.0,U/A 16+,127.0,,,movie,Singapore,tt4934950,movie,Talvar,Talvar,0.0,2015.0,,132,"Crime,Drama,Mystery",8.1,38464
1770001166.0,Titanic,Rose is engaged to marry Caledon Hockley but falls in love with a poor artist Jack Dawson aboard the luxurious ill-fated R.M.S. Titanic.,Historical,1997.0,U/A 13+,194.0,,,movie,India,tt0036443,movie,Titanic,Titanic,0.0,1943.0,,85,"Action,Drama,History",6.2,1812
1770017226.0,Operation Royal Wedding,Witness the story of a nation pulling together to make Prince Harry and Meghan Markle's wedding a perfect event.,Documentary,2018.0,U/A 7+,44.0,,,movie,India,tt8431390,tvMovie,Operation Royal Wedding,Operation Royal Wedding,0.0,2018.0,,,Documentary,5.5,17
1000158704.0,Parallel College,"Professor Ananthan joins a new college to get over his troubled past. There he meets Sridevi, who helps him deal with the death of his girlfriend.",Drama,1991.0,U/A 13+,126.0,,,movie,Argentina,tt0258871,movie,Parallel College,Parallel College,0.0,1991.0,,126,"Comedy,Drama",5.1,19
1000066292.0,Kaaviya Thalaivan,Two theatre artists who have grown up as brothers turn rivals when they want the same part in a play. How far will jealousy and rivalry take them?,Drama,2014.0,U/A 13+,142.0,,,movie,Singapore,tt2624704,movie,Kaaviya Thalaivan,Kaaviya Thalaivan,0.0,2014.0,,150,"Drama,History,Music",7.5,1453
1000041465.0,Asuravithu,"Young Don Bosco is studying to be a priest. However, he decides to change his profession after learning that his father was killed by the Patham Kaalam gang.",Action,2012.0,U/A 16+,143.0,,,movie,Turkey,tt2210443,movie,Asuravithu,Asuravithu,0.0,2012.0,,139,Action,3.1,123
1260125116.0,Morning Tea,Monotonous routines amid the Covid lockdowns push a married couple- Sunil and Manjiri to their personal extremes. Will they make it through the harrowing phase?,Drama,2022.0,U/A 16+,29.0,,,movie,Italy,tt1872119,movie,Morning Tea,Morning Tea,0.0,2010.0,,94,Drama,8.5,10
1000209133.0,Run,"Megha's father wants a son-in-law with a government job. As luck would have it, her boyfriend gets entangled in a police case, making it difficult to find one.",Romance,2011.0,U,145.0,,,movie,India,tt0102818,movie,Run,Run,0.0,1991.0,,91,"Action,Drama,Thriller",6.2,3144
1770000736.0,Game Change,"Based on the bestselling book of the same name, Game Change follows John McCain's 2008 presidential campaign.",Drama,2012.0,U/A 16+,113.0,,,movie,Portugal,tt1848902,tvMovie,Game Change,Game Change,0.0,2012.0,,118,"Biography,Drama,History",7.4,23234
1000055394.0,Don,"A renowned don, Suri, has a new rival on the block, Stephen. How will he win the battle against Stephen and his female bodyguards?",Action,2007.0,U/A 13+,144.0,,,movie,Spain,tt0077451,movie,Don,Don,0.0,1978.0,,166,"Action,Crime,Thriller",7.7,12772
1260080202.0,The Ice Age Adventures of Buck Wild,"The hilarious escapades of everyone’s favourite prehistoric mammals Crash and Eddie continue, as they join pal Buck Wild to take on dinosaurs of the Lost World.",Family,2022.0,U,81.0,,,movie,Germany,tt13634480,movie,The Ice Age Adventures of Buck Wild,The Ice Age Adventures of Buck Wild,0.0,2022.0,,82,"Adventure,Animation,Comedy",4.3,16583
1770000335.0,The Other Woman,"Carly discovers that her boyfriend is married and when she bumps into his wife, the two women realize they have a lot in common and a mutual enemy.",Comedy,2014.0,U/A 16+,109.0,,,movie,India,tt0047317,movie,The Other Woman,The Other Woman,0.0,1954.0,,81,"Crime,Drama,Film-Noir",6.5,280
1770001168.0,Taken 3,"Lenore, Bryan Mills' ex-wife, is murdered and with revenge on his mind, he's driven to protect his daughter, Kim from her wife's murderers.",Action,2015.0,U/A 16+,108.0,,,movie,Singapore,tt2446042,movie,Taken 3,Taken 3,0.0,2014.0,,108,"Action,Adventure,Crime",6.0,204340
1610005332.0,Holding Back,"A mother suffers emotional trauma when she learns that her son, who was suffering from blood cancer, died while she was finishing her train journey.",Drama,2015.0,U/A 13+,19.0,,,movie,Brazil,tt5185044,short,Holding Back,Holding Back,0.0,2015.0,,20,"Drama,Family,Short",8.6,21
1770005026.0,Ferdinand,"Ferdinand is a peace-loving bull but, his idyllic life changes as he is mistaken for a vicious beast, and taken away to a bull training camp.",Animation,2017.0,U,103.0,,,movie,Argentina,tt0350923,short,Ferdinand,Ferdinand,0.0,2002.0,,28,"Crime,Drama,Short",6.6,11
1260018157.0,Brave,"Merida, a strong-minded princess, must rely on her bravery and archery skills to undo a beastly curse that has brought chaos to her kingdom.",Animation,2012.0,U/A 7+,89.0,,,movie,Canada,tt0109331,movie,Brave,Brave,0.0,1994.0,,58,"Drama,Music",7.1,265
1000105261.0,My Dear Muthachan,"Claiming to be their grandfather, an old man comes to the rescue of Meera and her young siblings and helps them solve the mystery behind their parent's murder.",Drama,1992.0,U/A 7+,147.0,,,movie,France,tt0353769,movie,My Dear Muthachan,My Dear Muthachan,0.0,1992.0,,147,"Comedy,Drama",6.3,140
1000105826.0,Malayali,Madhavan is disliked by his family when he opposes their illegal ideas. He leaves for a pilgrimage. Things take a turn when Madhavan gets implicated for murder.,Drama,2009.0,U/A 13+,113.0,,,movie,USA,tt1781852,movie,Malayali,Malayali,0.0,2009.0,,,Drama,5.0,15
1820032315.0,Aadat,A loving couple goes through a difficult time when a problem with the husband starts affecting their relationship.,Romance,2020.0,U/A 13+,13.0,,,movie,Italy,tt14470156,short,Aadat,Aadat,0.0,2020.0,,,"Drama,Short",6.3,27
1260121313.0,Miss Man,"When a trans woman moves out of her quaint hometown for a better life, she gets thrust into the underbelly of the city, wherein challenges lurk in every corner.",Drama,2019.0,A,24.0,,,movie,Japan,tt10411576,short,Miss Man,Miss Man,0.0,2019.0,,24,"Drama,Short",7.3,17
1000109852.0,Rani Padmini,"Rani and Padmini, two strangers, meet during a journey. While travelling together, they develop a bond and help each other solve their personal problems.",Drama,2015.0,U/A 13+,136.0,,,movie,Argentina,tt4680564,movie,Rani Padmini,Rani Padmini,0.0,2015.0,,142,Adventure,6.1,401
1000232004.0,Mass Leader,Honest army officer Captain Shivraj's happy life takes a drastic turn when his family is killed in a terrorist attack.,Action,2017.0,U/A 16+,116.0,,,movie,Singapore,tt7386544,movie,Mass Leader,Mass Leader,0.0,2017.0,,,Action,5.4,92
1000014553.0,Tukaram,"Based on the 17th century saint-poet, this ardent devotee of Lord Vithal took to meditation after he lost most of his family members to a famine.",Drama,2012.0,U,155.0,,,movie,UK,tt0262075,movie,Tukaram,Tukaram,0.0,1938.0,,,"Drama,Musical",6.8,7
1000155071.0,Janatha Garage,"Satyam, the owner of Janatha Garage, earns a reputation as the saviour of the neighbourhood. His life changes when he meets Anand.",Action,2016.0,U/A 13+,150.0,,,movie,Spain,tt5946852,movie,Janatha Garage,Janatha Garage,0.0,2016.0,,162,"Action,Crime,Drama",7.2,8087
1000163696.0,Waiting,"Shiv and Tara meet while nursing their respective comatose spouses. In this waiting period of love, care and patience, the two develop a unique bond.",Drama,2016.0,U/A 16+,93.0,,,movie,UK,tt0100898,video,Waiting,Waiting,0.0,1990.0,,42,Short,8.5,30
1260010315.0,The Hate U Give,Starr Carter leads a contrasting life but her life changes after witnessing the fatal shooting of her best friend Khalil at the hands of a police officer.,Drama,2018.0,U/A 16+,133.0,,,movie,Turkey,tt5580266,movie,The Hate U Give,The Hate U Give,0.0,2018.0,,133,"Crime,Drama",7.5,40218
1000222510.0,The Threshold,"A woman decides to walk out of her decades-long difficult marriage after her son's wedding, leading to a look back at the fragments of her married life.",Drama,2015.0,U/A 13+,83.0,,,movie,Turkey,tt0306142,short,The Threshold,The Threshold,0.0,1998.0,,8,"Animation,Short",5.4,12
1000106286.0,Ammayane Sathyam,"Unfortunate circumstances force Parvathi to disguise as a boy and starts working as a servant in a house of bachelors. One day, one of them unveils her truth.",Comedy,1993.0,U/A 7+,130.0,,,movie,France,tt0240336,movie,Ammayane Sathyam,Ammayane Sathyam,0.0,1993.0,,130,"Comedy,Drama,Romance",6.3,97
1260086649.0,Raja,Raja and Madhu must fight for their love against her brothers. Can they win over hate with their love? - ok,Drama,1995.0,U/A 13+,151.0,,,movie,Singapore,tt0114230,movie,Raja,Raja,0.0,1995.0,,168,"Action,Comedy,Drama",5.1,1004
1770000773.0,The Transporter,"A mercenary delivery man finds his world turned upside down when a package he has been hired to transport turns out to be a beautiful, gagged woman.",Action,2002.0,U/A 16+,92.0,,,movie,Canada,tt0293662,movie,The Transporter,The Transporter,0.0,2002.0,,92,"Action,Crime,Thriller",6.8,321563
1000210998.0,Copy,A man resorts to technology to find a balance between his marriage and an illicit affair. Trouble ensues when his lookalike robot falls in love with his wife.,Thriller,2018.0,U/A 16+,40.0,,,movie,Japan,tt0129011,short,Copy,Copy,0.0,1929.0,,21,"Drama,Short",5.3,118
1260023097.0,Mike's New Car,"Mike's bought a new car and he wants to show it off to Sully but, he hasn't exactly mastered the complicated controls yet.",Animation,2002.0,U,3.0,,,movie,France,tt0323250,video,Mike's New Car,Mike's New Car,0.0,2002.0,,4,"Animation,Comedy,Family",7.0,14998
1000159792.0,Padheyam,"Renowned poet Chandradas meets his estranged daughter, Harita. He manages to win custody and take her to his ancestral home. But she misses her old life.",Family,1993.0,U,136.0,,,movie,Spain,tt0155934,movie,Padheyam,Padheyam,0.0,1993.0,,140,Drama,7.2,232
1260011122.0,Free Solo,"This special is about the free soloist climber Alex Honnold, who prepares to achieve his lifelong dream of climbing El Capitan rock in Yosemite National Park.",Documentary,2018.0,U/A 13+,97.0,,,movie,Singapore,tt7775622,movie,Free Solo,Free Solo,0.0,2018.0,,100,"Adventure,Documentary,Sport",8.1,77617
1260068216.0,Maestro,"A 'blind' pianist lands in hot water when he witnesses a crime during a private concert. Trapped in a catch-22 situation, Arun is in for an unpleasant ride.",Crime,2021.0,U/A 16+,135.0,,,movie,Germany,tt0242633,short,Maestro,Maestro,0.0,1987.0,,4,Short,7.5,26
1000168433.0,Beru,"A poor old folk artiste's house is in danger because of a tree. However, government authorities refuse to cut it.",Drama,2005.0,U,115.0,,,movie,UK,tt2777694,movie,Beru,Beru,0.0,2005.0,,104,Drama,8.4,26
1260018161.0,Sleeping Beauty,"After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break with the help of three good fairies.",Animation,1959.0,U,75.0,,,movie,Portugal,tt0053285,movie,Sleeping Beauty,Sleeping Beauty,0.0,1959.0,,75,"Adventure,Animation,Family",7.2,161118
1260087241.0,Main Tulsi Tere Aangan Ki,"Sanjukta wholeheartedly raises Ajay, her husband’s illegitimate son, as her own. All is well until property division creates a crack in relationships.",Drama,1978.0,U,146.0,,,movie,France,tt0151466,movie,Main Tulsi Tere Aangan Ki,Main Tulsi Tere Aangan Ki,0.0,1978.0,,151,"Drama,Family",6.6,167
1835045497.0,The Good Wife,An unnamed person who has been self quarantined inside his home for a long time after lockdowns were announced in several countries.,Thriller,2020.0,U/A 16+,17.0,,,movie,India,tt0093106,movie,The Good Wife,The Good Wife,0.0,1987.0,,98,"Drama,Romance",5.7,611
1260105845.0,RIP,"In the quest for his deceased mother’s soul, a man embarks on a journey to the picturesque Himalayas. What’s in store for him?",Drama,2021.0,U/A 13+,26.0,,,movie,Argentina,tt0228760,tvSeries,In Loving Memory,RIP,0.0,1992.0,,30,Comedy,6.4,17
1000154578.0,Pink,"When three single city girls meet a politician's kin and his friends, a night out becomes a nightmare, which then causes a clash of societal norms and justice.",Drama,2016.0,U/A 16+,130.0,,,movie,Germany,tt0295520,video,Pink,Pink,1.0,1999.0,,95,Adult,5.1,16
1260123402.0,The Blind Date,"Raghav and Najma, lovers of diametrically opposite faith, have a relationship that speaks volumes of their love. But an incident makes Raghav take a harsh step.",Drama,2021.0,U/A 16+,17.0,,,movie,Japan,tt0241250,movie,The Blind Date,The Blind Date,0.0,2000.0,,147,Thriller,6.1,46
1770000668.0,27 Dresses,A perennial bridesmaid is unhappy as her little sister is marrying the man of her dreams. She falls in love with a cynical journalist who's covering the event.,Romance,2008.0,U/A 13+,110.0,,,movie,Italy,tt0988595,movie,27 Dresses,27 Dresses,0.0,2008.0,,111,"Comedy,Romance",6.1,175360
1000160018.0,& Jara Hatke,Single parents Meera and Akash fall in love and decide to get married. But are their respective children prepared for it?,Romance,2016.0,U/A 13+,110.0,,,movie,Turkey,tt7288662,movie,& Jara Hatke,& Jara Hatke,0.0,2016.0,,110,"Drama,Family,Romance",3.3,106
1260044479.0,Red Tails,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",Action,2012.0,U/A 13+,124.0,,,movie,India,tt0485985,movie,Red Tails,Red Tails,0.0,2012.0,,125,"Action,Drama,History",5.9,37275
1260119611.0,Sarocharu,"Sandhya falls in love with Karthik and goes to great lengths to impress him. However, his shocking revelation breaks her heart.",Romance,2012.0,U/A 7+,136.0,,,movie,Japan,tt2520342,movie,Sarocharu,Sarocharu,0.0,2012.0,,137,"Action,Comedy,Drama",4.7,522
1260124463.0,Chuhedaani,"Meena’s world turns upside down after she marries an abusive caretaker of a mansion. While she accepts the miseries, a surprise visitor invites more problems.",Drama,2022.0,A,29.0,,,movie,UK,tt9351764,short,Chuhedaani,Chuhedaani,0.0,2022.0,,30,"Drama,Mystery,Short",8.6,8
1260027003.0,Super Buddies,"The Buddies have found magical rings, giving each of them a unique superpower. With their new powers, they will stop an extra-terrestrial warlord.",Adventure,2013.0,U,77.0,,,movie,Turkey,tt2999390,video,Super Buddies,Super Buddies,0.0,2013.0,,81,Family,4.2,1864
1260025583.0,Baaghi 3,"In a twisted turn of events, when a group of deadly terrorists kidnap Ronnie's elder brother in Syria, he sets off on a mission to bring him back.",Action,2020.0,U/A 13+,144.0,,,movie,Japan,tt8366590,movie,Baaghi 3,Baaghi 3,0.0,2020.0,,143,"Action,Adventure,Thriller",2.2,13868
1770003257.0,Deadpool,"Wade Wilson's life is changed forever when an experiment by twisted scientist Ajax goes wrong. With his new powers, Wade decides to make Ajax pay.",Superhero,2016.0,U/A 16+,108.0,,,movie,Spain,tt1431045,movie,Deadpool,Deadpool,0.0,2016.0,,108,"Action,Comedy",8.0,1127962
1820028104.0,Pressure Cooker,"A look at the modernising world of commodity and sexuality, in an era where change of anything, especially of a kitchen appliance is a deeply emotional issue.",Romance,2018.0,U/A 13+,16.0,,,movie,India,tt0519854,tvEpisode,Pressure Cooker,Pressure Cooker,0.0,1995.0,,,"Action,Crime,Drama",5.7,34
1260067575.0,Happier Than Ever: A Love Letter to Los Angeles,"Billie Eilish makes her Disney+ debut with ""Happier Than Ever: A Love Letter to Los Angeles.""",Musical,2021.0,U/A 13+,65.0,,,movie,Singapore,tt15094392,movie,Happier Than Ever: A Love Letter to Los Angeles,Happier Than Ever: A Love Letter to Los Angeles,0.0,2021.0,,65,Music,7.3,1757
1000110681.0,Kannappanunni,"A search is on for a suitable groom for a princess. However, she is caught in a dilemma when she is forced to marry a logger who saved her life.",Romance,1977.0,U/A 13+,163.0,,,movie,Japan,tt0234014,movie,Kannappanunni,Kannappanunni,0.0,1977.0,,157,Drama,6.1,17
1000071051.0,Govindankutty Thirakkilanu,The film touches upon the humorous side of two very important aspects of law - the police and the advocates.,Comedy,2004.0,U/A 13+,100.0,,,movie,Brazil,tt0466292,movie,Govindankutty Thirakkilanu,Govindankutty Thirakkilanu,0.0,2004.0,,,,6.6,7
1260126764.0,The Menu,"A young couple travels to an exclusive island restaurant, but they soon learn that the dinner guests are about to be served some shocking surprises.",Horror,2022.0,A,107.0,,,movie,Canada,tt0426747,tvSeries,The Menu,The Menu,0.0,2004.0,2005.0,,Family,5.0,9
1770020238.0,The Mountain Between Us,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow covered mountain.",Drama,2017.0,U/A 13+,107.0,,,movie,Brazil,tt2226597,movie,The Mountain Between Us,The Mountain Between Us,0.0,2017.0,,112,"Drama,Thriller",6.4,80941
1260109485.0,Cadaver,A high-profile murder baffles the cops when a prison inmate claims responsibility and promises more deaths. Will police surgeon Bhadra crack this mystery?,Thriller,2022.0,U/A 16+,119.0,,,movie,India,tt11102262,movie,Cadaver,Cadaver,0.0,2022.0,,123,"Crime,Drama,Mystery",6.6,3639
1260018319.0,Mighty Joe Young,"Jill Young and zoologist Gregg O'Hara decide to rescue their innocent friend Joe, a smart fifteen-foot-tall gorilla, from poachers at all costs.",Action,1998.0,U/A 7+,109.0,,,movie,Spain,tt0041650,movie,Mighty Joe Young,Mighty Joe Young,0.0,1949.0,,94,"Adventure,Drama,Fantasy",7.0,5793
1000107009.0,Chenkol,"A falsely accused convict Sethu gets released from prison, but society still despises him. Will he be able to attain his self-respect and lead an honest life?",Drama,1993.0,U/A 13+,162.0,,,movie,France,tt0237094,movie,Chenkol,Chenkol,0.0,1993.0,,163,"Action,Drama",7.8,882
1000087041.0,Club 60,"A bunch of senior citizens tries to cheer up a neurosurgeon suffering from acute depression by forming a club, where they celebrate old age sans any drama.",Comedy,2013.0,U,133.0,,,movie,Brazil,tt2361148,movie,Club 60,Club 60,0.0,2013.0,,137,Drama,7.5,495
1000098252.0,Mayor Muthanna,"Muthanna leads a simple life in his village. However, things take a turn when he becomes the mayor of Bangalore.",Drama,1969.0,U/A 7+,161.0,,,movie,Portugal,tt1389526,movie,Mayor Muthanna,Mayor Muthanna,0.0,1969.0,,162,Drama,9.0,65
1000105829.0,Killadi Raman,Good Samaritan Mahadevan didn't think he was walking into trouble when admitting accident victim Radhika to the hospital. There he has to face her friend.,Comedy,2011.0,U/A 13+,134.0,,,movie,Brazil,tt12828476,movie,Killadi Raman,Killadi Raman,0.0,2011.0,,134,"Comedy,Drama",5.2,13
1000066953.0,Burma,Paramanandham aka Burma is a car thief. Everything is going great in his life until one particular car theft invites unforeseen complications.,Thriller,2014.0,U/A 13+,94.0,,,movie,Japan,tt3841400,movie,Burma,Burma,0.0,2014.0,,100,"Comedy,Crime",6.4,250
1770015691.0,Miss Peregrine's Home for Peculiar Children,"Jake must protect the kids in Peregrine's Home for Peculiar Children, a magical school, from being hunted by their terrifying enemies.",Drama,2016.0,U/A 13+,121.0,,,movie,Spain,tt1935859,movie,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,0.0,2016.0,,127,"Adventure,Drama,Family",6.7,188942
1260117135.0,On Duty,DCP Sinha solves a diabolical rape case and a cricket scandal only to face an unjustly critical mediaperson Reema Basu. What happens when the tables are turned?,Drama,2022.0,U/A 16+,20.0,,,movie,Brazil,tt0300296,short,On Duty,On Duty,0.0,2000.0,,9,"Crime,Drama,Short",6.0,11
1000034965.0,Kullanari Koottam,Vetrivel is a jobless MBA graduate who depends on his father. His life changes when he falls in love with Priya. Now he needs to impress her father.,Romance,2011.0,U,142.0,,,movie,Turkey,tt3577454,movie,Kullanari Koottam,Kullanari Koottam,0.0,2011.0,,,Drama,6.6,234
1260036204.0,Khuda Haafiz,A newly married couple's life falls in jeopardy when his wife goes missing under mysterious circumstances.,Action,2020.0,U/A 16+,133.0,,,movie,Singapore,tt7363104,movie,Khuda Haafiz,Khuda Haafiz,0.0,2020.0,,133,"Action,Crime,Drama",7.1,21659
1260023083.0,The Suite Life Movie,"Zack and Cody are facing the challenges of growing up as twins. But, now they need each other to navigate through the mysterious Gemini Project.",Teen,2011.0,U,78.0,,,movie,Germany,tt1754799,tvMovie,The Suite Life Movie,The Suite Life Movie,0.0,2011.0,,79,"Adventure,Comedy,Crime",5.1,4647
1000210351.0,Aadu Puli,"A man, who comes from a joint family, falls in love with the daughter of the chief minister. Problem arises when he suddenly calls off the engagement.",Action,2011.0,U/A 13+,135.0,,,movie,USA,tt2856600,movie,Aadu Puli,Aadu Puli,0.0,2011.0,,135,Action,5.0,50
1770021001.0,A Number,"In a world where human cloning has become a reality, two genetically identical brothers confront their father in separate, chilling encounters.",Drama,2009.0,U/A 16+,72.0,,,movie,Portugal,tt1010035,tvMovie,A Number,A Number,0.0,2008.0,,76,Drama,5.4,330
1000160650.0,Hawaizaada,"Inspired by true events. Set in the era of British India, Shivkar Bapuji Talpade, a school drop-out, constructed India's first unmanned plane.",Biopic,2015.0,U,124.0,,,movie,Portugal,tt4338154,movie,Hawaizaada,Hawaizaada,0.0,2015.0,,148,"Biography,Drama",5.5,2107
1260121329.0,Side Mirror,"After the tragic death of her father, Shanaya is shocked to find his killer on a social networking site. Old wounds resurface as she sets out to seek vengeance.",Thriller,2021.0,U/A 16+,23.0,,,movie,India,tt19401478,short,Side Mirror,Side Mirror,0.0,2021.0,,24,"Drama,Short",7.1,13
1260017844.0,Dead Poets Society,An unconventional English teacher encourages his prep school students to put their individuality before norms and follow their own dreams.,Drama,1989.0,U/A 13+,128.0,,,movie,USA,tt0097165,movie,Dead Poets Society,Dead Poets Society,0.0,1989.0,,128,"Comedy,Drama",8.1,547592
